"","ID","Curso","Fecha_inicio","Fecha_fin","Estado","Puntuacion","Sexo","Fecha_registro","Ultimo_login","Fecha_nacimiento","Ciudad","Pais","Desempleado","Nivel_estudios","Tiempo_exp_laboral","Tiempo_reg_serv_emp","Tiempo_desemp","Edad","Tiempo_curso","Provincia"
"5085",10487,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-10-29,2019-10-29,1994-11-06,"buena fe","Ecuador","NO","Bachillerato","Más de 2 años",NA,NA,25.53,NA,"Los Rios"
"5086",18818,"Emprendimiento",2019-10-17,2019-10-24,"Aprobado",72,"Mujer",2019-10-16,2019-11-19,1994-11-07,"esmeraldas","Ecuador","NO","Estudios básicos",NA,NA,NA,25.53,8,"Esmeraldas"
"5087",18818,"Emprendimiento",2019-11-14,2019-11-19,"Aprobado",79,"Mujer",2019-10-16,2019-11-19,1994-11-07,"esmeraldas","Ecuador","NO","Estudios básicos",NA,NA,NA,25.53,6,"Esmeraldas"
"5088",18046,"Creacion_android_apps",2019-11-19,NA,"Iniciado",0,"Mujer",2019-11-15,2019-11-19,1994-11-08,"el chaco","Ecuador","SI","Bachillerato","Entre 1 y 2 años","Más de 2 años","Entre 3 y 6 meses",25.53,NA,"Napo"
"5089",18046,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-11-15,2019-11-19,1994-11-08,"el chaco","Ecuador","SI","Bachillerato","Entre 1 y 2 años","Más de 2 años","Entre 3 y 6 meses",25.53,NA,"Napo"
"5090",18046,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-11-15,2019-11-19,1994-11-08,"el chaco","Ecuador","SI","Bachillerato","Entre 1 y 2 años","Más de 2 años","Entre 3 y 6 meses",25.53,NA,"Napo"
"5091",18046,"Habilidades_para_empleo",NA,NA,"No iniciado",NA,"Mujer",2019-11-15,2019-11-19,1994-11-08,"el chaco","Ecuador","SI","Bachillerato","Entre 1 y 2 años","Más de 2 años","Entre 3 y 6 meses",25.53,NA,"Napo"
"5092",6285,"Marketing_digital",2019-11-05,NA,"Iniciado",4,"Hombre",2019-09-15,2019-09-17,1994-11-09,"machala","Ecuador","NO","FP Grado Superior","Más de 2 años",NA,NA,25.53,NA,"El Oro"
"5093",6285,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-09-15,2019-09-17,1994-11-09,"machala","Ecuador","NO","FP Grado Superior","Más de 2 años",NA,NA,25.53,NA,"El Oro"
"5094",6285,"Habilidades_socioemocionales",NA,NA,"No iniciado",NA,"Hombre",2019-09-15,2019-09-17,1994-11-09,"machala","Ecuador","NO","FP Grado Superior","Más de 2 años",NA,NA,25.53,NA,"El Oro"
"5095",6285,"TICs_basico",2019-09-17,NA,"Iniciado",20,"Hombre",2019-09-15,2019-09-17,1994-11-09,"machala","Ecuador","NO","FP Grado Superior","Más de 2 años",NA,NA,25.53,NA,"El Oro"
"5096",8775,"Wordpress",NA,NA,"No iniciado",NA,"Mujer",2019-07-10,2019-07-10,1994-11-10,"puyo","Ecuador","SI","Bachillerato","Entre 1 y 2 años","Más de 2 años","Entre 3 y 6 meses",25.52,NA,"Pastaza"
"5097",8775,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-07-10,2019-07-10,1994-11-10,"puyo","Ecuador","SI","Bachillerato","Entre 1 y 2 años","Más de 2 años","Entre 3 y 6 meses",25.52,NA,"Pastaza"
"5098",198,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-05-09,2019-05-09,1994-11-12,"milagro","Ecuador","NO","Bachillerato","Entre 3 y 6 meses","No tiene","No tiene",25.52,NA,"Guayas"
"5099",10232,"Wordpress",2019-07-10,NA,"Iniciado",0,"Mujer",2019-06-04,2019-11-12,1994-11-13,"portoviejo","Ecuador","SI","FP Grado Superior","Entre 3 y 6 meses","No tiene","Entre 3 y 6 meses",25.52,NA,"Manabi"
"5100",10232,"Wordpress",2019-11-08,NA,"Iniciado",0,"Mujer",2019-06-04,2019-11-12,1994-11-13,"portoviejo","Ecuador","SI","FP Grado Superior","Entre 3 y 6 meses","No tiene","Entre 3 y 6 meses",25.52,NA,"Manabi"
"5101",10232,"Emprendimiento",2019-08-04,NA,"Iniciado",13,"Mujer",2019-06-04,2019-11-12,1994-11-13,"portoviejo","Ecuador","SI","FP Grado Superior","Entre 3 y 6 meses","No tiene","Entre 3 y 6 meses",25.52,NA,"Manabi"
"5102",10232,"Emprendimiento",2019-09-16,2019-09-24,"Aprobado",93,"Mujer",2019-06-04,2019-11-12,1994-11-13,"portoviejo","Ecuador","SI","FP Grado Superior","Entre 3 y 6 meses","No tiene","Entre 3 y 6 meses",25.52,9,"Manabi"
"5103",10232,"Habilidades_para_empleo",NA,NA,"No iniciado",NA,"Mujer",2019-06-04,2019-11-12,1994-11-13,"portoviejo","Ecuador","SI","FP Grado Superior","Entre 3 y 6 meses","No tiene","Entre 3 y 6 meses",25.52,NA,"Manabi"
"5104",10232,"Introducción_programacion",2019-08-10,NA,"Iniciado",16,"Mujer",2019-06-04,2019-11-12,1994-11-13,"portoviejo","Ecuador","SI","FP Grado Superior","Entre 3 y 6 meses","No tiene","Entre 3 y 6 meses",25.52,NA,"Manabi"
"5105",10232,"Marketing_digital",NA,NA,"No iniciado",NA,"Mujer",2019-06-04,2019-11-12,1994-11-13,"portoviejo","Ecuador","SI","FP Grado Superior","Entre 3 y 6 meses","No tiene","Entre 3 y 6 meses",25.52,NA,"Manabi"
"5106",8537,"Creacion_android_apps",2019-11-17,NA,"Iniciado",14,"Mujer",2019-06-14,2019-11-18,1994-11-14,"quito","Ecuador","SI","Grado","Entre 3 y 6 meses","No tiene","Menos de 3 meses",25.51,NA,"Pichincha"
"5107",9986,"Wordpress",2018-11-06,NA,"Iniciado",0,"Hombre",2018-10-10,2018-11-06,1994-11-14,"quito","Ecuador","NO","FP Grado Superior","Entre 3 y 6 meses","No tiene","Entre 3 y 6 meses",25.51,NA,"Pichincha"
"5108",9986,"Marketing_digital",2018-10-13,2018-11-04,"Aprobado",81,"Hombre",2018-10-10,2018-11-06,1994-11-14,"quito","Ecuador","NO","FP Grado Superior","Entre 3 y 6 meses","No tiene","Entre 3 y 6 meses",25.51,23,"Pichincha"
"5109",17309,"Emprendimiento",2019-07-15,NA,"Iniciado",0,"Mujer",2019-07-15,2019-07-15,1994-11-17,"guayaquil","Ecuador","NO","Bachillerato","Más de 2 años","No tiene","No tiene",25.5,NA,"Guayas"
"5110",18109,"Emprendimiento",2019-05-17,2019-05-22,"Suspenso",6,"Mujer",2019-04-10,2019-05-22,1994-11-21,"guano","Ecuador","NO","FP Grado Superior","No tiene",NA,NA,25.49,6,"Imbabura"
"5111",15557,"Emprendimiento",2019-08-19,2019-08-26,"Aprobado",86,"Hombre",2019-08-14,2019-08-26,1994-11-22,"quito","Ecuador","SI","Bachillerato","Más de 2 años","Entre 3 y 6 meses","Menos de 3 meses",25.49,8,"Pichincha"
"5112",11350,"Diseno_web_HTML5_CSS",2020-01-15,2020-01-15,"Aprobado",72,"Mujer",2020-01-15,2020-01-31,1994-11-24,"quito","Ecuador","NO","Bachillerato",NA,NA,NA,25.48,1,"Pichincha"
"5113",11350,"Growth_Hacking",2020-01-24,2020-01-26,"Suspenso",54,"Mujer",2020-01-15,2020-01-31,1994-11-24,"quito","Ecuador","NO","Bachillerato",NA,NA,NA,25.48,3,"Pichincha"
"5114",11350,"Introduccion_Machine_Learning",2020-01-28,2020-01-28,"Suspenso",60,"Mujer",2020-01-15,2020-01-31,1994-11-24,"quito","Ecuador","NO","Bachillerato",NA,NA,NA,25.48,1,"Pichincha"
"5115",17164,"Emprendimiento",2019-09-25,2019-09-26,"Aprobado",86,"Hombre",2019-08-08,2019-10-02,1994-11-24,"cumanda","Ecuador","NO","Bachillerato","Entre 6 y 12 meses","Menos de 3 meses","No tiene",25.48,2,"Imbabura"
"5116",17164,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-08-08,2019-10-02,1994-11-24,"cumanda","Ecuador","NO","Bachillerato","Entre 6 y 12 meses","Menos de 3 meses","No tiene",25.48,NA,"Imbabura"
"5117",17164,"Introducción_programacion",NA,NA,"No iniciado",NA,"Hombre",2019-08-08,2019-10-02,1994-11-24,"cumanda","Ecuador","NO","Bachillerato","Entre 6 y 12 meses","Menos de 3 meses","No tiene",25.48,NA,"Imbabura"
"5118",17164,"Marketing_digital",2019-08-08,2019-09-02,"Aprobado",69,"Hombre",2019-08-08,2019-10-02,1994-11-24,"cumanda","Ecuador","NO","Bachillerato","Entre 6 y 12 meses","Menos de 3 meses","No tiene",25.48,26,"Imbabura"
"5119",9088,"Emprendimiento",2019-05-08,2019-06-01,"Aprobado",72,"Hombre",2019-05-07,2019-06-03,1994-11-26,"el empalme","Ecuador","NO","Bachillerato","Entre 1 y 2 años","No tiene","No tiene",25.48,25,"Guayas"
"5120",9776,"Emprendimiento",2019-05-09,NA,"Iniciado",13,"Hombre",2019-05-09,2019-12-26,1994-11-27,"esmeraldas","Ecuador","SI","Bachillerato","Entre 6 y 12 meses","No tiene","Entre 6 y 12 meses",25.48,NA,"Esmeraldas"
"5121",9776,"Emprendimiento",2019-07-11,2019-07-16,"Aprobado",86,"Hombre",2019-05-09,2019-12-26,1994-11-27,"esmeraldas","Ecuador","SI","Bachillerato","Entre 6 y 12 meses","No tiene","Entre 6 y 12 meses",25.48,6,"Esmeraldas"
"5122",9776,"Emprendimiento",2019-12-20,NA,"Iniciado",0,"Hombre",2019-05-09,2019-12-26,1994-11-27,"esmeraldas","Ecuador","SI","Bachillerato","Entre 6 y 12 meses","No tiene","Entre 6 y 12 meses",25.48,NA,"Esmeraldas"
"5123",9776,"Introduccion_Machine_Learning",NA,NA,"No iniciado",NA,"Hombre",2019-05-09,2019-12-26,1994-11-27,"esmeraldas","Ecuador","SI","Bachillerato","Entre 6 y 12 meses","No tiene","Entre 6 y 12 meses",25.48,NA,"Esmeraldas"
"5124",13146,"Marketing_digital",2019-09-20,2019-10-31,"Aprobado",99,"Mujer",2019-09-15,2019-11-01,1994-11-27,"machala","Ecuador","NO","FP Grado Superior",NA,NA,NA,25.48,42,"El Oro"
"5125",13146,"Emprendimiento",2019-09-16,2019-10-29,"Aprobado",99,"Mujer",2019-09-15,2019-11-01,1994-11-27,"machala","Ecuador","NO","FP Grado Superior",NA,NA,NA,25.48,44,"El Oro"
"5126",13146,"Habilidades_socioemocionales",2019-09-27,2019-10-31,"Aprobado",97,"Mujer",2019-09-15,2019-11-01,1994-11-27,"machala","Ecuador","NO","FP Grado Superior",NA,NA,NA,25.48,35,"El Oro"
"5127",13146,"TICs_basico",2019-09-17,2019-10-30,"Aprobado",100,"Mujer",2019-09-15,2019-11-01,1994-11-27,"machala","Ecuador","NO","FP Grado Superior",NA,NA,NA,25.48,44,"El Oro"
"5128",13649,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-05-11,2019-05-11,1994-11-29,"quito","Ecuador","SI","FP Grado Superior",NA,"Entre 3 y 6 meses","Entre 6 y 12 meses",25.47,NA,"Pichincha"
"5129",2931,"Emprendimiento",2019-05-31,NA,"Iniciado",13,"Mujer",2019-05-25,2019-06-02,1994-12-02,"balzar","Ecuador","SI","Bachillerato","Entre 1 y 2 años","Entre 3 y 6 meses","Entre 3 y 6 meses",25.46,NA,"Guayas"
"5130",2931,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-05-25,2019-06-02,1994-12-02,"balzar","Ecuador","SI","Bachillerato","Entre 1 y 2 años","Entre 3 y 6 meses","Entre 3 y 6 meses",25.46,NA,"Guayas"
"5131",8776,"Emprendimiento",2019-05-28,NA,"Iniciado",0,"Mujer",2019-05-01,2019-05-28,1994-12-04,"san lorenzo","Ecuador","SI","Bachillerato","Menos de 3 meses","No tiene","Entre 6 y 12 meses",25.46,NA,"Esmeraldas"
"5132",8776,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-05-01,2019-05-28,1994-12-04,"san lorenzo","Ecuador","SI","Bachillerato","Menos de 3 meses","No tiene","Entre 6 y 12 meses",25.46,NA,"Esmeraldas"
"5133",8776,"Marketing_digital",2019-05-01,NA,"Iniciado",0,"Mujer",2019-05-01,2019-05-28,1994-12-04,"san lorenzo","Ecuador","SI","Bachillerato","Menos de 3 meses","No tiene","Entre 6 y 12 meses",25.46,NA,"Esmeraldas"
"5134",15983,"Growth_Hacking",2019-12-14,2019-12-19,"Aprobado",100,"Hombre",2019-12-14,2019-12-20,1994-12-05,"cuenca","Ecuador","SI","Grado",NA,NA,NA,25.45,6,"Azuay"
"5135",5963,"Marketing_digital",2019-05-31,2019-07-10,"Aprobado",90,"Mujer",2019-05-25,2019-07-12,1994-12-06,"machala","Ecuador","NO","Licenciatura",NA,NA,NA,25.45,41,"El Oro"
"5136",5963,"Emprendimiento",2019-05-29,2019-07-12,"Aprobado",85,"Mujer",2019-05-25,2019-07-12,1994-12-06,"machala","Ecuador","NO","Licenciatura",NA,NA,NA,25.45,45,"El Oro"
"5137",5963,"Habilidades_socioemocionales",2019-05-28,2019-07-12,"Suspenso",87,"Mujer",2019-05-25,2019-07-12,1994-12-06,"machala","Ecuador","NO","Licenciatura",NA,NA,NA,25.45,46,"El Oro"
"5138",5963,"TICs_basico",2019-05-27,2019-05-29,"Aprobado",94,"Mujer",2019-05-25,2019-07-12,1994-12-06,"machala","Ecuador","NO","Licenciatura",NA,NA,NA,25.45,3,"El Oro"
"5139",699,"Emprendimiento",2019-08-27,2019-09-08,"Aprobado",86,"Mujer",2019-08-13,2019-09-08,1994-12-11,"quito","Ecuador","SI","Bachillerato","Más de 2 años","No tiene","Menos de 3 meses",25.44,13,"Pichincha"
"5140",2257,"Introduccion_Machine_Learning",NA,NA,"No iniciado",NA,"Hombre",2018-10-10,2019-10-25,1994-12-13,"quito","Ecuador","SI","Bachillerato",NA,NA,NA,25.43,NA,"Pichincha"
"5141",2257,"Marketing_digital",2018-11-18,NA,"Iniciado",17,"Hombre",2018-10-10,2019-10-25,1994-12-13,"quito","Ecuador","SI","Bachillerato",NA,NA,NA,25.43,NA,"Pichincha"
"5142",11633,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Hombre",2019-11-21,2019-11-21,1994-12-14,"cayambe","Ecuador","NO","Licenciatura","Más de 2 años","No tiene",NA,25.43,NA,"Pichincha"
"5143",13188,"Growth_Hacking",2020-01-18,2020-01-23,"Aprobado",62,"Hombre",2020-01-15,2020-01-31,1994-12-16,"quito","Ecuador","NO","Bachillerato",NA,NA,NA,25.42,6,"Pichincha"
"5144",13188,"Introduccion_Machine_Learning",2020-01-29,2020-01-29,"Aprobado",66,"Hombre",2020-01-15,2020-01-31,1994-12-16,"quito","Ecuador","NO","Bachillerato",NA,NA,NA,25.42,1,"Pichincha"
"5145",4940,"Wordpress",NA,NA,"No iniciado",NA,"Hombre",2018-11-06,2018-11-06,1994-12-17,"quito","Ecuador","SI","Licenciatura",NA,NA,"No tiene",25.42,NA,"Pichincha"
"5146",2818,"Wordpress",NA,NA,"No iniciado",NA,"Hombre",2019-05-23,2019-05-28,1994-12-23,"cuenca","Ecuador","SI","Grado","Entre 1 y 2 años","No tiene","Más de 2 años",25.41,NA,"Azuay"
"5147",3861,"Introduccion_Machine_Learning",NA,NA,"No iniciado",NA,"Hombre",2018-10-10,2018-11-18,1994-12-23,"quito","Ecuador","NO","Grado",NA,NA,NA,25.41,NA,"Pichincha"
"5148",3861,"Marketing_digital",2018-10-13,NA,"Iniciado",24,"Hombre",2018-10-10,2018-11-18,1994-12-23,"quito","Ecuador","NO","Grado",NA,NA,NA,25.41,NA,"Pichincha"
"5149",7491,"Diseno_web_HTML5_CSS",2019-12-30,2019-12-31,"Aprobado",100,"Hombre",2019-12-23,2019-12-30,1994-12-25,"cuenca","Ecuador","SI","Bachillerato","No tiene",NA,NA,25.4,2,"Azuay"
"5150",16901,"Emprendimiento",2019-06-12,NA,"Iniciado",0,"Mujer",2019-06-11,2019-06-11,1994-12-27,"quevedo","Ecuador","NO","Bachillerato",NA,NA,NA,25.39,NA,"Los Rios"
"5151",16901,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-06-11,2019-06-11,1994-12-27,"quevedo","Ecuador","NO","Bachillerato",NA,NA,NA,25.39,NA,"Los Rios"
"5152",5698,"Emprendimiento",2019-08-27,2019-09-05,"Aprobado",86,"Mujer",2019-08-27,2019-09-06,1995-01-01,"pimampiro","Ecuador","SI","Licenciatura","Entre 6 y 12 meses","Entre 6 y 12 meses","Menos de 3 meses",25.38,10,"Imbabura"
"5153",11466,"Creacion_android_apps",NA,NA,"No iniciado",NA,"Mujer",2019-08-12,2019-12-04,1995-01-01,"guayaquil","Ecuador","SI","Certificado Profesionalidad. Nivel 2","No tiene","No tiene","Más de 2 años",25.38,NA,"Guayas"
"5154",11466,"Diseno_web_HTML5_CSS",NA,NA,"No iniciado",NA,"Mujer",2019-08-12,2019-12-04,1995-01-01,"guayaquil","Ecuador","SI","Certificado Profesionalidad. Nivel 2","No tiene","No tiene","Más de 2 años",25.38,NA,"Guayas"
"5155",11466,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-08-12,2019-12-04,1995-01-01,"guayaquil","Ecuador","SI","Certificado Profesionalidad. Nivel 2","No tiene","No tiene","Más de 2 años",25.38,NA,"Guayas"
"5156",11466,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-08-12,2019-12-04,1995-01-01,"guayaquil","Ecuador","SI","Certificado Profesionalidad. Nivel 2","No tiene","No tiene","Más de 2 años",25.38,NA,"Guayas"
"5157",11466,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-08-12,2019-12-04,1995-01-01,"guayaquil","Ecuador","SI","Certificado Profesionalidad. Nivel 2","No tiene","No tiene","Más de 2 años",25.38,NA,"Guayas"
"5158",11466,"Introducción_programacion",NA,NA,"No iniciado",NA,"Mujer",2019-08-12,2019-12-04,1995-01-01,"guayaquil","Ecuador","SI","Certificado Profesionalidad. Nivel 2","No tiene","No tiene","Más de 2 años",25.38,NA,"Guayas"
"5159",11466,"Introduccion_Machine_Learning",NA,NA,"No iniciado",NA,"Mujer",2019-08-12,2019-12-04,1995-01-01,"guayaquil","Ecuador","SI","Certificado Profesionalidad. Nivel 2","No tiene","No tiene","Más de 2 años",25.38,NA,"Guayas"
"5160",11466,"Marketing_digital",NA,NA,"No iniciado",NA,"Mujer",2019-08-12,2019-12-04,1995-01-01,"guayaquil","Ecuador","SI","Certificado Profesionalidad. Nivel 2","No tiene","No tiene","Más de 2 años",25.38,NA,"Guayas"
"5161",16480,"Introducción_programacion",NA,NA,"No iniciado",NA,"Hombre",2019-08-27,2019-08-30,1995-01-02,"guayas","Ecuador","SI","Sin estudios","No tiene","No tiene",NA,25.38,NA,"Guayas"
"5162",16480,"Marketing_digital",2019-08-27,NA,"Iniciado",11,"Hombre",2019-08-27,2019-08-30,1995-01-02,"guayas","Ecuador","SI","Sin estudios","No tiene","No tiene",NA,25.38,NA,"Guayas"
"5163",15214,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-06-12,2020-03-09,1995-01-03,"esmeraldas","Ecuador","SI","Bachillerato","Entre 6 y 12 meses","No tiene","Entre 1 y 2 años",25.38,NA,"Esmeraldas"
"5164",8936,"Wordpress",2019-10-16,2019-10-16,"Suspenso",10,"Hombre",2019-09-12,2019-10-16,1995-01-04,"guayas","Ecuador","SI","Bachillerato","Entre 6 y 12 meses","Menos de 3 meses","Menos de 3 meses",25.37,1,"Guayas"
"5165",8936,"Emprendimiento",2019-09-30,NA,"Iniciado",0,"Hombre",2019-09-12,2019-10-16,1995-01-04,"guayas","Ecuador","SI","Bachillerato","Entre 6 y 12 meses","Menos de 3 meses","Menos de 3 meses",25.37,NA,"Guayas"
"5166",10102,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-05-10,2019-05-10,1995-01-06,"guayaquil","Ecuador","NO","Licenciatura","Más de 2 años","No tiene","No tiene",25.37,NA,"Guayas"
"5167",16193,"Emprendimiento",2019-06-03,2019-06-11,"Aprobado",93,"Hombre",2019-05-11,2019-07-04,1995-01-07,"riobamba","Ecuador","NO","Bachillerato","Más de 2 años",NA,NA,25.36,9,"Chimborazo"
"5168",16193,"Emprendimiento",2019-06-08,NA,"Iniciado",0,"Hombre",2019-05-11,2019-07-04,1995-01-07,"riobamba","Ecuador","NO","Bachillerato","Más de 2 años",NA,NA,25.36,NA,"Chimborazo"
"5169",16193,"Growth_Hacking",2019-05-11,2019-05-25,"Aprobado",67,"Hombre",2019-05-11,2019-07-04,1995-01-07,"riobamba","Ecuador","NO","Bachillerato","Más de 2 años",NA,NA,25.36,15,"Chimborazo"
"5170",1051,"Emprendimiento",2019-04-08,NA,"Iniciado",0,"Mujer",2019-04-08,2019-04-14,1995-01-09,"machala","Ecuador","SI","FP Grado Superior","Menos de 3 meses",NA,"Más de 2 años",25.36,NA,"El Oro"
"5171",1051,"Habilidades_socioemocionales",NA,NA,"No iniciado",NA,"Mujer",2019-04-08,2019-04-14,1995-01-09,"machala","Ecuador","SI","FP Grado Superior","Menos de 3 meses",NA,"Más de 2 años",25.36,NA,"El Oro"
"5172",1051,"TICs_basico",2019-04-10,NA,"Iniciado",20,"Mujer",2019-04-08,2019-04-14,1995-01-09,"machala","Ecuador","SI","FP Grado Superior","Menos de 3 meses",NA,"Más de 2 años",25.36,NA,"El Oro"
"5173",9162,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-12-04,2019-12-04,1995-01-15,"esmeraldas","Ecuador","SI","Certificado Profesionalidad. Nivel 2","Entre 1 y 2 años",NA,NA,25.34,NA,"Esmeraldas"
"5174",5170,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-07-17,2019-07-17,1995-01-17,"guayaquil","Ecuador","SI","FP Grado Superior","Entre 3 y 6 meses","Menos de 3 meses","Entre 3 y 6 meses",25.34,NA,"Guayas"
"5175",5170,"Introducción_programacion",NA,NA,"No iniciado",NA,"Hombre",2019-07-17,2019-07-17,1995-01-17,"guayaquil","Ecuador","SI","FP Grado Superior","Entre 3 y 6 meses","Menos de 3 meses","Entre 3 y 6 meses",25.34,NA,"Guayas"
"5176",9772,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-04-28,2019-04-28,1995-01-19,"los rios","Ecuador","SI","Bachillerato","Más de 2 años",NA,"Entre 3 y 6 meses",25.33,NA,"Los Rios"
"5177",13693,"Emprendimiento",2019-11-19,2019-11-22,"Aprobado",93,"Mujer",2019-11-19,2019-12-19,1995-01-19,"quito","Ecuador","NO","Grado",NA,NA,NA,25.33,4,"Pichincha"
"5178",13693,"Metodologias_Agiles_Lean",2019-12-18,2019-12-19,"Aprobado",97,"Mujer",2019-11-19,2019-12-19,1995-01-19,"quito","Ecuador","NO","Grado",NA,NA,NA,25.33,2,"Pichincha"
"5179",6858,"Diseno_web_HTML5_CSS",NA,NA,"No iniciado",NA,"Mujer",2019-09-28,2020-01-27,1995-01-20,"guayaquil","Ecuador","NO","Grado","Entre 1 y 2 años",NA,NA,25.33,NA,"Guayas"
"5180",6858,"Emprendimiento",2019-10-02,NA,"Iniciado",40,"Mujer",2019-09-28,2020-01-27,1995-01-20,"guayaquil","Ecuador","NO","Grado","Entre 1 y 2 años",NA,NA,25.33,NA,"Guayas"
"5181",6858,"Emprendimiento",2019-11-19,NA,"Iniciado",33,"Mujer",2019-09-28,2020-01-27,1995-01-20,"guayaquil","Ecuador","NO","Grado","Entre 1 y 2 años",NA,NA,25.33,NA,"Guayas"
"5182",6858,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-09-28,2020-01-27,1995-01-20,"guayaquil","Ecuador","NO","Grado","Entre 1 y 2 años",NA,NA,25.33,NA,"Guayas"
"5183",13464,"Marketing_digital",2019-05-02,2019-05-21,"Aprobado",99,"Hombre",2019-04-08,2019-06-06,1995-01-21,"santa rosa","Ecuador","SI","Bachillerato","No tiene","Entre 6 y 12 meses","Entre 3 y 6 meses",25.33,20,"El Oro"
"5184",13464,"Emprendimiento",2019-04-09,2019-04-24,"Aprobado",100,"Hombre",2019-04-08,2019-06-06,1995-01-21,"santa rosa","Ecuador","SI","Bachillerato","No tiene","Entre 6 y 12 meses","Entre 3 y 6 meses",25.33,16,"El Oro"
"5185",13464,"Habilidades_socioemocionales",2019-04-26,2019-05-06,"Aprobado",100,"Hombre",2019-04-08,2019-06-06,1995-01-21,"santa rosa","Ecuador","SI","Bachillerato","No tiene","Entre 6 y 12 meses","Entre 3 y 6 meses",25.33,11,"El Oro"
"5186",13464,"TICs_basico",2019-04-09,2019-04-13,"Aprobado",100,"Hombre",2019-04-08,2019-06-06,1995-01-21,"santa rosa","Ecuador","SI","Bachillerato","No tiene","Entre 6 y 12 meses","Entre 3 y 6 meses",25.33,5,"El Oro"
"5187",829,"Creacion_paginas_web",2019-09-23,NA,"Iniciado",33,"Hombre",2019-09-16,2019-10-04,1995-01-22,"machala","Ecuador","NO","FP Grado Superior",NA,NA,NA,25.32,NA,"El Oro"
"5188",829,"Emprendimiento",2019-09-20,NA,"Iniciado",0,"Hombre",2019-09-16,2019-10-04,1995-01-22,"machala","Ecuador","NO","FP Grado Superior",NA,NA,NA,25.32,NA,"El Oro"
"5189",829,"Habilidades_socioemocionales",2019-09-16,NA,"Iniciado",9,"Hombre",2019-09-16,2019-10-04,1995-01-22,"machala","Ecuador","NO","FP Grado Superior",NA,NA,NA,25.32,NA,"El Oro"
"5190",829,"TICs_basico",2019-09-17,NA,"Iniciado",80,"Hombre",2019-09-16,2019-10-04,1995-01-22,"machala","Ecuador","NO","FP Grado Superior",NA,NA,NA,25.32,NA,"El Oro"
"5191",7045,"Emprendimiento",2019-08-20,2019-08-27,"Suspenso",53,"Mujer",2019-08-20,2019-09-13,1995-01-22,"quito","Ecuador","NO","FP Grado Superior",NA,NA,NA,25.32,8,"Pichincha"
"5192",6628,"Creacion_android_apps",2019-05-14,2019-05-17,"Aprobado",94,"Hombre",2019-04-08,2019-08-28,1995-01-23,"machala","Ecuador","NO","Bachillerato",NA,NA,NA,25.32,4,"El Oro"
"5193",6628,"Diseno_web_HTML5_CSS",2019-05-08,2019-05-09,"Aprobado",88,"Hombre",2019-04-08,2019-08-28,1995-01-23,"machala","Ecuador","NO","Bachillerato",NA,NA,NA,25.32,2,"El Oro"
"5194",6628,"Emprendimiento",2019-04-19,2019-05-02,"Aprobado",100,"Hombre",2019-04-08,2019-08-28,1995-01-23,"machala","Ecuador","NO","Bachillerato",NA,NA,NA,25.32,14,"El Oro"
"5195",6628,"Habilidades_socioemocionales",2019-04-08,2019-04-21,"Aprobado",100,"Hombre",2019-04-08,2019-08-28,1995-01-23,"machala","Ecuador","NO","Bachillerato",NA,NA,NA,25.32,14,"El Oro"
"5196",6628,"Introducción_programacion",2019-04-29,2019-05-07,"Aprobado",95,"Hombre",2019-04-08,2019-08-28,1995-01-23,"machala","Ecuador","NO","Bachillerato",NA,NA,NA,25.32,9,"El Oro"
"5197",6628,"TICs_basico",2019-04-08,2019-04-13,"Aprobado",100,"Hombre",2019-04-08,2019-08-28,1995-01-23,"machala","Ecuador","NO","Bachillerato",NA,NA,NA,25.32,6,"El Oro"
"5198",16651,"Habilidades_para_empleo",NA,NA,"No iniciado",NA,"Mujer",2020-03-23,2020-04-03,1995-01-24,"quito","Ecuador","NO","Licenciatura",NA,NA,NA,25.32,NA,"Pichincha"
"5199",16651,"Marketing_digital",2020-03-24,2020-04-03,"Aprobado",67,"Mujer",2020-03-23,2020-04-03,1995-01-24,"quito","Ecuador","NO","Licenciatura",NA,NA,NA,25.32,11,"Pichincha"
